age,salary_income,business_receipts,interest_from_deposit,dividend_income,mutual_fund_investments,sale_of_property,purchase_of_property,annual_credit_card_payments,annual_emi_payments,total_outflow_ratio,liquidity_ratio,will_fall_in_debt
40,2158027.0768019203,2110747.9171020514,62662.39745144529,4235.915215516569,432125.4595120551,0.0,0.0,558205.5318109175,474171.43382237194,0.2381122041544195,0.11509715372824963,1
50,2147758.420837097,0.0,74683.32558713347,25496.84523712737,162955.05306224275,0.0,0.0,229521.24354234777,1314496.1439802705,0.6868589321750856,0.11705618107470202,1
31,1437484.95013957,333128.84711092914,40098.94975110778,2614.6218578539033,407495.22878045304,0.0,0.0,97737.83423510348,772231.6515513557,0.4797638975524597,0.24827759170424551,1
48,413382.5411814331,0.0,5624.836394059992,69396.820196163,56300.803219143694,0.0,0.0,123084.54794931902,231372.6692642807,0.7257441543022214,0.2688801437997059,1
45,491657.41279280355,0.0,105693.65089135715,34075.48472552699,359407.4637806827,0.0,0.0,109436.67039005496,334083.2342568446,0.7024082268249905,0.7905524563424452,1
59,442617.12745371705,0.0,12742.723188104103,40140.567115527134,102371.9673464527,0.0,0.0,69727.46885801693,90302.82338898738,0.3229663660122415,0.31332959318819525,1
53,24299.576061229513,2189819.3690135884,43704.70002515032,69920.81601084232,366357.6921272336,21259143.021926135,12307476.051207604,409208.8397424831,88619.6915114004,0.21386725463372505,0.20620089961819799,0
21,1048362.9603903996,0.0,43000.46188234559,76730.08784450722,27234.770944629316,0.0,0.0,168064.39314836496,194461.29206488593,0.31035646694107044,0.1258162926018117,0
47,1440111.092369445,0.0,16370.059147310547,7324.084600107587,121778.22599468382,0.0,0.0,265420.85411838023,197742.60781205876,0.316410362589453,0.0993795258913545,0
33,2307877.4708109563,0.0,109874.32449851284,16444.625088792673,38130.68747221466,0.0,0.0,539553.5240058602,793148.5043787847,0.5474913485721302,0.06755805247407352,1
61,181218.32716501356,0.0,19188.63509282103,9658.981653917204,297987.34045007266,0.0,0.0,5057.102252336693,36241.224034978404,0.1965960256205962,1.5558609608473801,0
23,942797.0311688245,0.0,150659.41324091025,2777.6798706340696,149569.3641412051,0.0,28384326.59064687,188713.97315308434,404512.50988295494,0.5411489468789525,0.276406448344428,1
59,9648.453666377047,0.0,28672.12961459209,38557.31633703427,23154.043761655535,0.0,0.0,9195.31852563413,26291.86675157219,0.46159850691848325,1.1756605539670861,0
26,119908.58252381411,3363040.102861699,33867.71460892647,14370.744643537455,224196.093833663,0.0,0.0,596611.3037791871,1622232.2307035136,0.6283560783505576,0.07715095937321045,1
28,66883.87928248066,490634.2359829827,42118.04020851088,8360.67202479036,7563.651705002137,0.0,0.0,79614.25038546292,147567.69116553487,0.373655844274311,0.09546475548618849,1
47,1551268.7993191446,23194.046014552026,16576.249108467942,35682.524019680954,511912.97276900616,23922029.83969892,0.0,395298.5374358047,612892.5323839152,0.6197682741837199,0.346814963715578,1
29,101440.76702634332,0.0,56962.8600847975,50258.15130059577,835866.6180685862,0.0,0.0,26126.0347901177,41121.63844592041,0.3222791997111434,4.51967349726871,0
57,1512452.783622108,0.0,8373.50672929109,73942.91624570361,498331.15584850905,4258260.242652575,0.0,205749.39483882312,285906.82685388066,0.3082928309413258,0.36409482470987536,1
53,344618.1641855357,685241.3931690987,55707.21738880452,882.4119466293214,907893.5402587479,0.0,0.0,114931.37504534554,574033.4235973721,0.634143016479833,0.88773804948438,0
62,2521661.0598386247,0.0,41538.23201473666,37357.42360560088,682233.4124963069,0.0,22724631.546360366,397670.68611674383,1066736.2504557576,0.5631126461325447,0.29267916785392933,1
64,2012938.8729301195,0.0,41289.07811169243,15535.327384479448,675939.6909732306,0.0,0.0,396170.95336817537,208060.80037445924,0.29193264181854156,0.35403263265638485,0
44,3799261.642014875,564177.4284951339,108079.47239683679,238921.0404920455,84486.19558979583,0.0,28437075.50025255,521230.13177646516,2928400.1178743257,0.7323370688101656,0.09160219746734014,1
35,2582538.7183623924,0.0,146543.65970788893,8535.660814131741,78865.16354181049,0.0,0.0,417857.715911357,799456.7100830685,0.44466173295261874,0.08545545627092226,1
52,3249589.7874851697,0.0,44005.42582457273,28798.951512654086,497309.8610140107,0.0,0.0,323749.2886696848,1439701.3000525043,0.530776894751608,0.1715973597564857,1
52,2348604.096492105,0.0,30383.1362520187,175371.78482328524,202818.98697155833,0.0,26342492.314686578,205869.94146449515,483220.4118403879,0.26977025500153407,0.15995157504695012,1
44,1418582.7380633312,0.0,68190.94307131159,11982.526905989369,855814.7029062288,0.0,0.0,158190.6184124018,500999.80127434595,0.43982468684739545,0.6245095388779973,0
61,223970.23010678214,0.0,154984.47658155454,82226.73013288589,682662.3781080829,0.0,0.0,54562.48330326562,252693.50624654075,0.6662352358160469,1.9945980405561554,0
32,380463.06198421185,0.0,103443.52584481728,13922.202139872985,670978.1137902503,0.0,0.0,69370.10264801478,27894.675686704526,0.1953775774262025,1.5835610034991796,0
59,287016.1929386234,0.0,3874.222933157464,3912.3296352619213,118410.84835095797,0.0,0.0,33533.451736301344,164924.92197180583,0.6731881013478034,0.4280725833463419,1
22,1110354.7483592567,1628921.4246271513,65379.09453309844,2184.805287129205,42781.061650388314,0.0,0.0,356735.44818644976,1669402.7310839132,0.721857107942479,0.03931286403767745,1
23,840496.0699134107,0.0,470665.63989630865,148541.03285959852,339908.8452489171,0.0,21584586.894110117,124358.99118428509,647799.5646195171,0.5289830622697302,0.6570617653215833,1
57,2421609.376941179,801095.0698091439,43560.61100620394,11969.579738880486,174254.71052773166,0.0,0.0,371182.79020182474,1091788.4321788987,0.44626786605811003,0.07009407702259414,1
37,3660805.8012033175,0.0,58109.931764608424,17262.38047696492,815168.7780740577,0.0,0.0,114885.86015989058,1197277.9690010662,0.35120474402285673,0.23835610212341246,0
22,622750.1058289362,316349.6021131476,33884.44721344703,170426.10280939704,576960.9789031723,19584190.43199525,0.0,107639.66110058839,537752.8496627453,0.564444775462522,0.6832812983812517,1
22,847115.5628652443,827312.2092361515,68854.71560977254,53558.299634272465,792801.1095616003,5257759.149215384,18257233.948603086,25150.364193370246,516870.354951025,0.3016518888650447,0.5093459709425694,0
48,4270110.335299923,85045.05442897622,17545.080166607575,33483.93203427998,251706.0478434425,0.0,0.0,418512.2276876298,559432.9628674645,0.22194826167023782,0.06870683651027044,1
43,387952.7651213791,1147628.1614859344,28370.816549738338,28583.80616482663,224108.56610914652,0.0,0.0,75766.13319941727,1028446.4008247853,0.6933671534850423,0.17648774776528148,1
57,1886517.2327877593,0.0,124387.96219107948,2489.156070035773,563359.1025067719,0.0,29986133.229093615,212320.75088861497,518275.6207686112,0.3628678149458443,0.3428219998662011,1
52,306242.2187400385,0.0,14883.277097060598,91300.41318554814,215164.36704095584,0.0,0.0,88011.85665179694,33808.144813266634,0.2953735529860254,0.7791636537128053,0
53,1372809.102618957,0.0,260563.48272730588,71781.81932814464,690862.068360997,0.0,0.0,138115.21958892894,304103.6278130976,0.2593422547820305,0.6000669309152058,0
21,351017.4804226735,0.0,36811.211184783155,4753.874869103943,10510.495614048457,0.0,0.0,35620.95411453589,69014.55026722765,0.26653052577026515,0.13264839925754954,1
39,2582243.2235396546,0.0,85572.51633746036,21805.790937999693,133319.24102616677,0.0,0.0,168379.5449226868,534459.5816077982,0.2613151542560447,0.08949120017546894,1
22,989214.2029063632,0.0,38835.8284118615,108319.7006345645,540240.6190241866,0.0,0.0,44229.627331439915,144724.34500693672,0.16627845739538702,0.6049048332047069,0
64,246856.07284201848,0.0,65014.66502605598,13488.27259077985,70697.94976395756,0.0,0.0,68036.34990924453,16723.6396262819,0.26051139295203996,0.45857168239691104,1
46,304894.3366553796,1825973.9858067646,234133.97264785596,47238.86103171717,152731.6145939422,21637060.12022211,0.0,158597.2770910167,722085.1648791484,0.36508873693625377,0.17995890137657142,1
52,817104.7462800173,2574952.295376208,7104.2057328195215,33465.273803312695,3028.0102762542147,0.0,0.0,243190.86164590163,764202.4498849899,0.29347585932684106,0.012700909010145792,1
26,3911700.6841506655,0.0,194032.41666973205,85330.9633374709,107739.72224373532,0.0,0.0,559354.848360553,1793464.508240732,0.561389365372224,0.09236389708226132,1
52,1761745.643849685,0.0,81548.13521410822,1835.9744051566688,115098.45439683014,0.0,0.0,246972.09953037815,1039255.2757321701,0.6970928064823417,0.10757100202407693,1
24,804042.7296416294,552086.9956365799,109383.74822831998,84680.96166210457,395642.08504827815,0.0,0.0,383241.63307407126,423897.79715942644,0.5206694665216164,0.3804080321488968,1
31,494478.67210535,0.0,5750.948735821997,7292.876531632101,339339.9016774001,0.0,0.0,63314.363530652845,165678.85642302225,0.4511972768533058,0.6943200241347818,1
37,956260.1348284028,0.0,143296.30699053808,759.3628838945698,176613.1407150575,0.0,0.0,148203.88514943948,134501.1963953833,0.25693062246847487,0.2914331665379715,0
58,1655710.9155283577,0.0,13671.177578349125,45255.275866779164,391141.42983420397,0.0,0.0,218641.9992813868,505921.55409056635,0.4225751426557265,0.2624856012925789,0
44,1838575.5803067302,0.0,334731.1076052601,14963.520186950998,167760.61531571174,0.0,0.0,205367.30009252377,38855.17290130503,0.11160521241148938,0.23646760108746379,0
25,470955.8371365656,0.0,160588.0628311642,61769.2760518571,171072.26872588004,0.0,0.0,51859.782905834036,155011.32815804996,0.2983800392652575,0.5674622288377766,0
54,1532537.4167676298,2039500.1056671645,67898.39125198961,31723.46277162477,311160.11299205944,12047335.033645162,0.0,194519.98479489496,818972.7859517809,0.2760311866655449,0.11187907510440924,0
26,1286792.556388715,0.0,257922.11608721153,46509.85397537682,384994.74823273584,0.0,0.0,260048.50695650387,527473.4661633449,0.49491537184936524,0.43326775924268884,1
42,3836310.958692738,0.0,18521.36735323738,58511.80506009967,563007.6555121904,0.0,0.0,404823.9421758411,712423.3953707067,0.28549675536304336,0.16355338118225857,1
31,3209949.8272581706,2924710.3714321023,478716.74607723637,130815.44879743579,417576.0886268906,0.0,0.0,723722.9676055319,1414152.865448869,0.3169950368111154,0.15229520026540028,1
36,1869235.8180920095,7839986.940915253,126166.91687556414,86611.4657650098,332885.4177887342,0.0,0.0,497922.9431742312,4276421.228423063,0.48118757720852245,0.054995331853323386,1
53,1542196.3900788631,0.0,10355.981968354683,34170.93327663407,247303.2409429267,0.0,0.0,265420.5687313602,642236.539848728,0.5720320193840067,0.18391988778942459,1
29,384315.0622707549,1400499.678967515,76914.63333974306,28814.084453447264,110497.88903753823,0.0,0.0,218731.75620964597,213398.3729982686,0.2285744337529613,0.11437266433898255,0
26,2244692.5107177324,1340225.37966192,124090.08915585476,53163.620862854325,90771.24427048421,0.0,8432559.733585231,420864.4370771474,1153190.830559908,0.41838996633763825,0.07124206748537087,1
36,669303.007705774,1151439.5484803533,94938.81113233238,66125.45409515727,555932.846251277,0.0,0.0,298206.37483076437,867805.3065553767,0.5883575939035445,0.36178942465134434,1
49,381341.641097965,56285.84200584919,55155.97730865543,9476.5872634441,379057.667463021,0.0,0.0,119470.09758086776,33950.581645252765,0.30546003902957636,0.8833857096587225,0
23,581723.1842532839,362934.6374854155,28520.894111382204,1653.2586423079927,328456.4947412923,0.0,0.0,67832.54139950119,176702.7824734661,0.25084843277926716,0.3678893275863252,1
40,2168994.6899319473,0.0,27210.994106854712,30316.63589754685,89860.57441622044,0.0,10008320.487058042,47108.311106547044,270635.8573010286,0.14270866402452917,0.06619656892919293,0
56,193094.6870916355,2383792.604585486,261661.62258394298,5237.652914081623,1049950.1188364085,0.0,0.0,650678.2538872212,964120.1155820476,0.5678336835382243,0.463061801638902,1
39,730917.4538858564,1066260.5678166822,26754.0614569097,15923.115891013545,25442.947805154272,21268324.160920583,27229759.246317476,280031.0116187415,895187.2256470964,0.6387554841907539,0.03702470072836882,1
46,813573.6066182551,0.0,328088.5121943935,43942.47420574233,546516.8461204815,0.0,14282485.6011471,5590.646845331731,629485.442385991,0.5356554430672895,0.7747499150894853,1
23,44780.89330214288,0.0,23600.83043340909,8211.433216823994,71013.1288615082,0.0,17182115.93103594,18896.569829785964,13892.417438886729,0.42808731858044907,1.3424704520956494,0
39,261408.2112448142,2068099.2640507885,48496.91013391998,1445.3423123024659,149403.89786685034,0.0,3374517.7561922427,445403.11771509727,399793.71401941485,0.3552066961843042,0.08377822158236437,1
40,2103571.12747582,2545665.8741782457,1239.9989499271562,40439.21544489947,167521.6636579993,0.0,0.0,459536.15114695294,515455.05799332366,0.20784660317700102,0.04459700915997693,1
52,2131777.3338961196,0.0,233452.9313873211,31389.282746715,326035.8735350718,0.0,0.0,639607.4819195633,213066.80092238708,0.35578192949350507,0.24654636636357216,0
27,415077.1606661444,0.0,11020.743784364171,18286.005487690072,237335.42830774147,0.0,0.0,40045.18038854433,78679.1192675708,0.26716546174492356,0.6000252745235612,0
61,2494343.707465717,126715.33908461852,44212.27534263062,31629.49847281543,61769.42771320433,0.0,0.0,390782.4595009664,988336.1202999882,0.5113714445911509,0.05102566229496116,1
53,1772949.697539384,0.0,184844.5473913628,57525.17851814254,9142.861246659493,0.0,0.0,47961.395710999386,856408.9681450807,0.4487476796907556,0.12480029688070267,1
60,649351.0575996765,0.0,156972.66405280566,5770.5838872586455,378918.79448331933,0.0,0.0,176574.9146542002,521453.0560844917,0.8595394727405343,0.6669931949223374,1
59,1655927.9648520309,0.0,184200.71214663255,14764.845846825623,210912.57247061064,0.0,13743072.786404256,445716.17196079885,723419.4857980366,0.63029764946706,0.22097112553618303,1
38,3903373.130988158,0.0,245465.9821474605,79227.61858998018,134724.4155961134,0.0,0.0,170590.27940682648,1025483.7700407929,0.2828890465667792,0.1086590957108561,0
60,737136.0332411254,5077945.433176245,241991.4603817483,55451.72452410247,100448.57929347079,0.0,0.0,300499.0584015624,1507628.270172631,0.29580691054977826,0.06509449397781868,0
21,326843.37935144745,0.0,147184.8608764457,15479.585489371126,519556.78654721426,17588809.43029455,0.0,53455.57092767105,202202.76798269345,0.5222752389310962,1.393685255650683,0
31,3412984.164547915,0.0,87328.79117160304,25387.39667191403,476202.0635049668,0.0,0.0,924772.7875805749,1422015.2442353093,0.6656230341869688,0.16703577316582108,1
48,1110834.648208842,0.0,82450.7826134409,6377.446396896294,524696.769484224,0.0,0.0,99181.08388123185,250474.91611919602,0.29146163908088196,0.5114140803478322,0
45,133473.45063843956,0.0,1300.3717677421366,14593.046730275933,74194.35439096439,0.0,0.0,8780.041007384807,39164.703893589816,0.32098432667050947,0.6031268532503548,0
43,1020274.4657999913,1895427.6927898328,128218.7596093937,91990.32537994256,573081.6614674552,0.0,0.0,276511.76576675393,580014.6694117509,0.2731346953130652,0.2529696894678954,1
51,833171.5618137562,0.0,25705.80969182799,29027.602831964778,1270910.4581987804,0.0,0.0,31968.15092986178,313555.3445543788,0.38914423989773195,1.493000282728825,0
50,2322109.3735762187,0.0,176432.38060095726,51123.25218136471,274252.4081008117,0.0,0.0,311596.24230902473,1048179.4282032944,0.5333152134911838,0.19681324519826857,1
62,907803.367707502,0.0,80699.71524698597,8702.283077167855,14495.961078235523,0.0,0.0,96999.00791037329,416328.334209727,0.5147654082503169,0.10418902540288354,1
55,353619.7220289223,0.0,436205.77387526375,10124.519192569927,363465.8067292467,0.0,0.0,110041.37279989601,184173.08248604002,0.36779058934046116,1.012307109453613,0
27,1351096.5574273972,1129683.0861553214,23606.857586660608,141444.08853904382,231726.52678496056,0.0,0.0,640005.7688490591,700149.2170697895,0.5065156040662956,0.1499632381947601,1
36,938571.9977315854,0.0,128541.91900139199,92079.08902894055,373487.7226991398,0.0,0.0,203827.4929190581,67508.00943916642,0.23407255473157873,0.5125188085655904,0
46,318391.9977510745,1401509.9247932767,79304.21451667904,78111.20168153365,62563.46459333687,4397247.443513318,9915163.649481615,245332.58950289496,391664.59000250214,0.3393122872980938,0.11717718633638469,1
22,1022931.2893818393,0.0,268541.107977603,19993.311839477286,279268.1739836777,0.0,0.0,111668.25440609404,27042.419361762124,0.10576759043512778,0.4329523500810688,0
21,2068039.2162445255,0.0,30923.76784859831,41363.192577879694,232433.6684288982,0.0,15582255.9271785,184809.7131855862,133986.27427965624,0.14894731559736932,0.14237105063971056,0
